기준_년분기_코드	상권_구분_코드	상권_구분_코드_명	상권_코드	상권_코드_명	서비스_업종_코드	서비스_업종_코드_명	당월_매출_금액	당월_매출_건수	주중_매출_금액	주말_매출_금액	월요일_매출_금액	화요일_매출_금액	수요일_매출_금액	목요일_매출_금액	금요일_매출_금액	토요일_매출_금액	일요일_매출_금액	시간대_00~06_매출_금액	시간대_06~11_매출_금액	시간대_11~14_매출_금액	시간대_14~17_매출_금액	시간대_17~21_매출_금액	시간대_21~24_매출_금액	남성_매출_금액	여성_매출_금액	연령대_10_매출_금액	연령대_20_매출_금액	연령대_30_매출_금액	연령대_40_매출_금액	연령대_50_매출_금액	연령대_60_이상_매출_금액	주중_매출_건수	주말_매출_건수	월요일_매출_건수	화요일_매출_건수	수요일_매출_건수	목요일_매출_건수	금요일_매출_건수	토요일_매출_건수	일요일_매출_건수	시간대_건수~06_매출_건수	시간대_건수~11_매출_건수	시간대_건수~14_매출_건수	시간대_건수~17_매출_건수	시간대_건수~21_매출_건수	시간대_건수~24_매출_건수	남성_매출_건수	여성_매출_건수	연령대_10_매출_건수	연령대_20_매출_건수	연령대_30_매출_건수	연령대_40_매출_건수	연령대_50_매출_건수	연령대_60_이상_매출_건수	아이디	상권명	시도명	시군구명	읍면동명	면적	업체수	위도	경도	데이터기준일자	이미지명	Conversion	RelSales	최소유동	최대유동	TimeRatio	ColdSpot
20241	R	전통시장	3130088	경동시장	CS100001	한식음식점	668876323	22130	431471510	237404813	53760904	123627368	76964463	80114535	97004240	145175409	92229404	0	10531121	271954241	152619509	214982353	18789099	338963489	267230037	420256	44074439	113598549	132011064	132984065	183105152	14163	7967	2260	2994	2841	2808	3260	5135	2832	0	517	11090	5852	4395	276	11653	9850	15	1563	3521	4439	4801	7166	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	30224.867736104836	0.6462070028272231	1	271954241	271954241	1
20241	R	전통시장	3130088	경동시장	CS100008	분식전문점	149841001	8002	88250333	61590668	15079457	13846076	24487932	18557592	16279276	43392760	18197908	0	26145677	53931353	57016805	12747166	0	66328075	75104133	0	0	11489034	23511435	43310907	63120832	4825	3177	931	794	1229	963	908	2061	1116	0	1313	2905	2918	866	0	3516	4481	0	0	592	1362	2445	3598	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	18725.443764058986	0.9999473806835721	1	57016805	57016805	1
20241	R	전통시장	3130088	경동시장	CS200008	한의원	335108470	6517	263176346	71932124	46335145	20488599	89200081	21943132	85209389	71932124	0	0	42837463	130408087	148038925	13823995	0	153687627	168023714	0	2395130	7707018	11662684	36174687	263771823	5394	1123	984	1090	1333	904	1083	1123	0	0	1585	2373	2369	190	0	3102	3397	0	226	211	372	1512	4180	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	51420.6644161424	0.29116479641129056	1	148038925	148038925	1
20241	R	전통시장	3130088	경동시장	CS300006	미곡판매	13529567993	367032	9955657397	3573910596	2329565017	2018526202	2333839975	1532595084	1741131119	1876478432	1697432164	148578713	3738742865	4345698524	3362808080	1933739811	0	5294291130	8235276863	0	11934990	189922244	1053162685	1580845161	10693702913	257112	109920	43948	49258	49726	50718	63462	72603	37317	2573	60088	144989	145395	13987	0	146458	220574	0	860	10989	32588	42804	279791	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	36862.09374931886	2.3778972233115416	1	4345698524	4345698524	1
20241	R	전통시장	3130088	경동시장	CS300007	육류판매	9492084796	215385	6444655370	3047429426	962798562	1137331121	1267035761	1422018319	1655471607	1795144438	1252284988	5573739	2146688426	3223393450	3436141690	680287491	0	3737617539	5754467257	0	78284399	363625504	907696476	1745291575	6397186842	143758	71627	22373	25004	28198	31754	36429	41711	29916	91	39147	74091	83583	18473	0	87059	128326	0	2239	9043	21320	39684	143099	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	44070.31499872322	4.401976263072555	1	3436141690	3436141690	1
20241	R	전통시장	3130088	경동시장	CS300008	수산물판매	7215083498	176543	5080970196	2134113302	827928317	953653042	960272371	1075838892	1263277574	1454098026	680015276	43941003	1212104037	2514625826	2988469155	455943477	0	2918049338	4178194949	0	51635047	305739283	663030339	1165027568	4910812050	121619	54924	18823	24106	22128	26733	29829	36848	18076	279	25296	67356	72445	11167	0	67137	108617	0	1097	6735	15237	25836	126849	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	40868.70336405295	1.0382234733544704	1	2988469155	2988469155	1
20241	R	전통시장	3130088	경동시장	CS300009	청과상	47893626113	1616064	34112052363	13781573750	4123495558	7449411319	9174051982	6557226975	6807866529	8491818626	5289755124	388253487	7061621034	15711054456	16488752672	8156046814	87897650	18847553227	29046072886	0	103334393	1098503165	8773381473	7004554218	30913852864	1111887	504177	174754	214776	217961	241143	263253	307225	196952	1397	228390	606036	672795	107348	98	692363	923701	0	6955	59137	149033	235266	1165673	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	29635.971170077424	0.8479901275525231	87897650	16488752672	187.5903698449276	1
20241	R	전통시장	3130088	경동시장	CS300010	반찬가게	1413594293	27548	1074028689	339565604	340702097	200063790	194799982	158207534	180255286	244975455	94590149	16958932	340304067	595839256	402826031	57666007	0	494994204	895907147	0	135291079	29450042	63280378	115544518	1047335334	18975	8573	3374	3956	3686	3820	4139	5835	2738	174	4528	10886	10422	1538	0	12353	14835	0	35	872	1787	2894	21600	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	51313.86282125744	0.5921152099299851	1	595839256	595839256	1
20241	R	전통시장	3130088	경동시장	CS300018	의약품	393615437	19866	334216174	59399263	54516175	63167182	75207510	69982518	71342789	59399263	0	2920601	79300986	118768265	147362485	45263100	0	185249652	208365785	0	7236470	16531061	31068821	52541519	286237566	17720	2146	3261	3683	3805	3832	3139	2146	0	339	4945	6117	6449	2016	0	10177	9689	0	733	1602	2336	4079	11116	M18	경동시장	서울특별시	서울특별시 동대문구	제기동	221096	301	37.57906626	127.0390814	2022-12-12	M18_0001_경동시장	19813.5224504178	0.14054916631640788	1	147362485	147362485	1
20241	R	전통시장	3130089	청량리수산시장	CS100001	한식음식점	1380847	45	338530	1042317	178174	0	0	0	160356	1042317	0	0	0	712695	668152	0	0	668152	712695	0	0	0	0	374165	1006682	18	27	9	0	0	0	9	27	0	0	0	36	9	0	0	9	36	0	0	0	0	18	27	M05	청량리수산시장	서울특별시	서울특별시 동대문구	용두동	307328	112	37.57800897	127.0412383	2022-12-12	M05_0001_청량리수산시장	30685.48888888889	0.0013340478210243998	1	712695	712695	1
20241	R	전통시장	3130089	청량리수산시장	CS300008	수산물판매	31399337626	761745	23891442174	7507895452	3412053513	4692594114	4670980139	4762767193	6353047215	5526537234	1981358218	2807456179	10770371557	8919733733	7686747689	1213505284	1523184	12600520132	18466611111	0	116816993	1674939746	3073622000	4648823303	21552929202	552614	209131	82709	101446	113784	113477	141198	149879	59252	20258	194969	262595	237160	46611	152	294402	464601	0	3416	34384	75483	127865	517854	M05	청량리수산시장	서울특별시	서울특별시 동대문구	용두동	307328	112	37.57800897	127.0412383	2022-12-12	M05_0001_청량리수산시장	41220.274010331545	4.518247000208927	1523184	10770371557	7070.958962935535	1
20241	R	전통시장	3130090	청량리종합시장	CS100001	한식음식점	516759149	21768	315648747	201110402	54946713	55524035	58904437	58360711	87912851	131067187	70043215	0	11449904	213789765	163441962	121373596	6703922	317794042	189274512	154974	18062617	67927639	75346729	111583252	233993344	14382	7386	2680	2555	2629	2651	3867	5019	2367	0	801	9893	7158	3778	138	12851	8564	7	683	2420	2794	4622	10889	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	23739.39493752297	0.499245330379016	1	213789765	213789765	1
20241	R	전통시장	3130090	청량리종합시장	CS100010	커피-음료	13049254	464	10826403	2222851	2286818	2238843	1311322	1167397	3822023	1295331	927520	799587	0	807582	4357747	6444668	639670	9996268	2413317	0	882171	1199380	711632	1946442	7669960	352	112	88	80	56	56	72	48	64	32	0	64	152	200	16	375	65	0	32	8	32	74	294	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	28123.39224137931	0.09933751160791988	1	6444668	6444668	1
20241	R	전통시장	3130090	청량리종합시장	CS300006	미곡판매	6362393278	116703	4833827364	1528565914	836247593	1003877391	789559127	1028513883	1175629370	1482345594	46220320	744106520	2468787889	2423946012	709253737	16299120	0	2288593043	4067065638	0	52208675	642122744	985516751	2372850097	2302960414	94939	21764	15738	21214	14446	19592	23949	17157	4607	8175	39124	43997	23705	1702	0	48175	68063	0	1099	9356	19003	40794	45987	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	54517.82111856593	1.1182261929722959	1	2468787889	2468787889	1
20241	R	전통시장	3130090	청량리종합시장	CS300007	육류판매	4727659305	141875	3500928664	1226730641	599483834	659140523	647251449	757430896	837621962	934538748	292191893	28261722	1331711113	1435873647	1632798463	298281422	732938	1953580168	2774079137	1951103	39171200	267112863	505606825	964931325	2948885989	104718	37157	19531	17730	19797	22773	24887	26257	10900	649	29059	50346	51230	10556	35	61290	80585	98	2333	8769	13938	28073	88664	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	33322.70875770925	2.192462929668933	732938	1632798463	2227.7443153445447	1
20241	R	전통시장	3130090	청량리종합시장	CS300008	수산물판매	10463750697	520913	6981047602	3482703095	1168445560	1361696251	1358401550	1355045195	1737459046	1979525035	1503178060	241487835	1593821540	3769451363	3962482919	896507040	0	4155262376	6301505247	1241949	72730774	542459061	1169616126	2437407695	6233312018	337839	183074	55789	60396	67756	71024	82874	102204	80870	1059	72592	186762	208376	52124	0	213384	307322	83	4729	22683	61554	113877	317781	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	20087.328780429747	1.5056945073422907	1	3962482919	3962482919	1
20241	R	전통시장	3130090	청량리종합시장	CS300009	청과상	157157427614	5476914	111976617644	45180809970	19826892400	23444499664	17416964096	23531524153	27756737331	28330835039	16849974931	2061834971	35242092207	52541949497	48911301210	17893457272	506792457	70765036373	77020342494	0	1221135304	11694719146	14710566369	32586013246	87572944807	3634276	1842638	649222	672763	700907	718680	892704	1106746	735892	10331	763659	1855795	2157578	686780	2771	2392975	3004488	0	76728	252241	566343	1074092	3428062	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	28694.521698533154	2.7825821075604193	506792457	52541949497	103.67547656100967	1
20241	R	전통시장	3130090	청량리종합시장	CS300010	반찬가게	2172472689	67058	1528214125	644258564	197195491	223539375	460843096	327686892	318949271	487152041	157106523	445778109	467977711	451671207	704889512	102156150	0	917939338	1254533351	0	7727738	45746185	338573539	420279956	1360145271	46981	20077	8801	7162	8957	10140	11921	12740	7337	887	12606	21473	27298	4794	0	30006	37052	0	460	2130	6714	16080	41674	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	32396.9204121805	0.9099881972389897	1	704889512	704889512	1
20241	R	전통시장	3130090	청량리종합시장	CS300035	인테리어	101367133	7179	67209421	34157712	11353993	10529559	11936278	18002027	15387564	20440040	13717672	0	20187755	34401738	35468699	11308941	0	34500762	62827544	0	1220746	2464825	9149275	16958089	67535370	4745	2434	713	871	953	1089	1119	1390	1044	0	1532	2238	2524	885	0	2950	4214	0	151	356	750	1132	4775	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	14119.951664577238	1.465572514380605	1	35468699	35468699	1
20241	R	전통시장	3130091	청량종합도매시장	CS100001	한식음식점	55206900	1167	34978941	20227959	6879751	1496883	9258542	9719203	7624562	10921980	9305979	516530	0	1275513	7501695	34315475	11597687	38177270	13393889	0	3107615	8934920	10195676	9520324	19812626	693	474	145	32	189	160	167	263	211	11	0	65	199	661	231	832	283	0	64	179	201	229	442	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	47306.683804627246	0.05333584723760991	1	34315475	34315475	1
20241	R	전통시장	3130091	청량종합도매시장	CS100009	호프-간이주점	37300822	425	26292189	11008633	5175110	842615	1755448	15728814	2790202	9604275	1404358	10462469	0	0	3510896	18079627	5247830	18734771	18256659	0	0	0	18256659	3562600	15172171	277	148	115	28	42	56	36	134	14	56	0	0	28	221	120	347	56	0	0	0	56	64	283	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	87766.64	0.12931098300407776	1	18079627	18079627	1
20241	R	전통시장	3130091	청량종합도매시장	CS300001	슈퍼마켓	241165852	13548	165932783	75233069	30215244	46242480	46994317	22922916	19557826	64698040	10535029	0	84419244	48407929	49137636	33381249	25819794	97186841	143979011	0	4071446	5133036	111600596	39367844	80992930	10708	2840	2083	2290	1842	2204	2289	2062	778	0	2742	2524	2725	3819	1738	11881	1667	0	985	293	2888	2084	7298	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	17800.845290817833	0.4559824461061443	1	84419244	84419244	1
20241	R	전통시장	3130091	청량종합도매시장	CS300008	수산물판매	99940935	4495	66200932	33740003	10232625	13136478	19047892	6222542	17561395	23645657	10094346	0	12410515	43281234	41691030	2558156	0	55518901	44422034	0	0	1797623	4494059	8676988	84972265	2835	1660	483	555	761	483	553	1037	623	0	345	1938	2005	207	0	2143	2352	0	0	138	276	414	3667	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	22233.800889877642	0.014381125969610139	1	43281234	43281234	1
20241	R	전통시장	3130091	청량종합도매시장	CS300009	청과상	1813777606	49691	1617610168	196167438	605065270	256083913	454445942	212989185	89025858	66251800	129915638	4140738	541013236	580738436	622668581	65216615	0	379374819	1324932040	0	3105553	17416319	294177859	199480926	1190126201	39856	9835	11386	6730	5694	9317	6729	4658	5177	518	5694	22256	17082	4141	0	20435	26667	0	1035	3128	13644	7868	21428	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	36501.12909782455	0.03211420032876495	1	622668581	622668581	1
20241	R	전통시장	3130091	청량종합도매시장	CS300010	반찬가게	5981764105	79604	4104400426	1877363679	933845029	818234776	819164115	608117912	925038594	1405526746	471836933	200130515	2077377754	1227498165	1889365127	587392544	0	2624789321	2611079492	122368	187026758	563190209	587779387	1021021074	2876729016	57185	22419	11392	11633	10900	12236	11024	15392	7027	3150	29081	17082	23144	7147	0	39440	34469	126	2185	8136	11941	11563	39953	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	75144.01418270438	2.50559409182881	1	2077377754	2077377754	1
20241	R	전통시장	3130092	청량리농수산물시장	CS100001	한식음식점	448253196	21825	273089260	175163936	71415414	49197378	44990876	44894196	62591396	77589619	97574317	7632919	38278643	185824052	127461388	81663073	7393121	255248793	186180812	0	6223957	28942161	55343188	119602315	231317984	13028	8797	2452	2601	2683	2338	2954	3872	4925	368	1877	9980	6483	2860	257	13907	7681	0	320	1528	2468	5314	11960	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	20538.519862542955	0.43306115695006264	7393121	185824052	25.134723481463375	1
20241	R	전통시장	3130092	청량리농수산물시장	CS100008	분식전문점	113208	19	0	113208	0	0	0	0	0	113208	0	113208	0	0	0	0	0	113208	0	0	0	0	0	113208	0	0	19	0	0	0	0	0	19	0	19	0	0	0	0	0	19	0	0	0	0	0	19	0	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	5958.315789473684	0.0007554810920705597	1	113208	113208	1
20241	R	전통시장	3130092	청량리농수산물시장	CS300001	슈퍼마켓	178267762	9086	112126744	66141018	17238612	12109500	18856056	19121376	44801200	38246754	27894264	300298	58035248	28512539	48603857	38957667	3858153	71820246	104378461	0	2290225	23449203	16596301	38019142	95843836	5477	3609	897	717	719	684	2460	2273	1336	26	1654	1425	3299	2432	250	4758	4156	0	178	946	1258	2320	4212	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	19620.048646268984	0.3370583749917793	300298	58035248	193.2588562028385	1
20241	R	전통시장	3130092	청량리농수산물시장	CS300006	미곡판매	1965328991	77901	1204140623	761188368	221539552	245685289	265573451	249020296	222322035	483351982	277836386	0	574612084	677643038	632299577	80774292	0	759652441	1171555783	0	7931485	79634754	249947430	539772846	1053921710	46149	31752	7998	10044	8639	12177	7291	17556	14196	0	17012	28377	28310	4202	0	34008	42365	0	524	3308	9779	17072	45691	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	25228.54637296055	0.3454175590093118	1	677643038	677643038	1
